Province,Date,Weather Code,Max Temp (°C),Min Temp (°C),Max Apparent Temp (°C),Min Apparent Temp (°C),Sunrise,Sunset,Daylight Duration (s),Sunshine Duration (s),UV Index Max,UV Index Clear Sky Max,Precipitation (mm),Rain (mm),Showers (mm),Snowfall (mm),Precipitation Hours,Precipitation Probability Max (%),Max Wind Speed (m/s),Max Wind Gusts (m/s),Dominant Wind Direction (°),Shortwave Radiation Sum (MJ/m²),Reference Evapotranspiration (mm)
Lai Chau,2022-02-17,61,23.3,15.0,25.0,16.4,2022-02-17T06:37,2022-02-17T18:04,41238.56,26768.4,,,4.3,4.3,0.0,0.0,10.0,,7.1,31.0,224,11.58,2.16
Lai Chau,2022-02-18,53,23.1,14.9,26.0,15.9,2022-02-18T06:36,2022-02-18T18:04,41310.8,18711.51,,,4.7,4.7,0.0,0.0,16.0,,6.3,28.8,260,10.18,1.94
Lai Chau,2022-02-19,63,20.0,13.1,23.7,13.2,2022-02-19T06:35,2022-02-19T18:05,41383.66,0.0,,,19.9,19.9,0.0,0.0,21.0,,7.2,36.4,182,2.69,0.58
Lai Chau,2022-02-20,61,12.2,8.2,12.3,6.6,2022-02-20T06:35,2022-02-20T18:05,41457.07,611.83,,,17.4,17.4,0.0,0.0,17.0,,6.1,29.5,160,3.41,0.65
Lai Chau,2022-02-21,61,9.3,7.0,7.8,5.4,2022-02-21T06:34,2022-02-21T18:06,41530.98,0.0,,,9.6,9.6,0.0,0.0,24.0,,6.8,30.2,182,3.72,0.64
Lai Chau,2022-02-22,63,10.5,7.4,9.8,6.2,2022-02-22T06:33,2022-02-22T18:06,41605.3,0.0,,,12.4,12.4,0.0,0.0,23.0,,5.4,37.4,174,3.78,0.66
Lai Chau,2022-02-23,51,11.7,7.0,10.7,6.0,2022-02-23T06:32,2022-02-23T18:07,41679.99,2488.47,,,0.5,0.5,0.0,0.0,3.0,,4.8,20.2,156,5.3,0.91
Lai Chau,2022-02-24,51,15.3,8.5,14.2,7.7,2022-02-24T06:31,2022-02-24T18:07,41754.97,9390.37,,,0.2,0.2,0.0,0.0,2.0,,7.7,31.7,170,8.83,1.51
Lai Chau,2022-02-25,3,17.7,8.2,17.4,7.3,2022-02-25T06:31,2022-02-25T18:08,41830.18,7913.83,,,0.0,0.0,0.0,0.0,0.0,,6.9,28.1,196,9.29,1.67
Lai Chau,2022-02-26,3,22.7,8.1,23.8,7.2,2022-02-26T06:30,2022-02-26T18:08,41905.55,38819.23,,,0.0,0.0,0.0,0.0,0.0,,7.9,31.3,186,17.15,3.06
Lai Chau,2022-02-27,3,21.3,10.6,22.4,10.6,2022-02-27T06:29,2022-02-27T18:09,41981.04,35248.3,,,0.0,0.0,0.0,0.0,0.0,,9.4,36.7,195,16.03,2.8
Lai Chau,2022-02-28,1,24.9,11.1,26.9,10.9,2022-02-28T06:28,2022-02-28T18:09,42056.57,38740.46,,,0.0,0.0,0.0,0.0,0.0,,7.7,32.8,232,17.2,3.25
Lai Chau,2022-03-01,51,27.1,13.6,29.6,14.0,2022-03-01T06:27,2022-03-01T18:10,42132.08,38905.23,,,0.3,0.3,0.0,0.0,3.0,,6.6,26.6,270,18.04,3.55
Lai Chau,2022-03-02,3,23.8,14.7,25.4,16.0,2022-03-02T06:27,2022-03-02T18:10,42207.52,27722.9,,,0.0,0.0,0.0,0.0,0.0,,9.4,37.1,176,12.65,2.42
Lai Chau,2022-03-03,61,26.2,15.0,28.7,15.8,2022-03-03T06:26,2022-03-03T18:11,42282.82,36649.07,,,3.5,3.5,0.0,0.0,7.0,,6.1,28.1,221,15.49,3.04
Lai Chau,2022-03-04,55,27.8,15.2,30.7,16.7,2022-03-04T06:25,2022-03-04T18:11,42357.95,34213.53,,,2.9,2.9,0.0,0.0,8.0,,6.9,31.0,232,16.5,3.3
Lai Chau,2022-03-05,51,27.6,15.9,30.6,17.3,2022-03-05T06:24,2022-03-05T18:11,42433.42,38888.19,,,0.2,0.2,0.0,0.0,2.0,,7.3,31.7,202,17.04,3.43
Lai Chau,2022-03-06,65,26.0,17.6,29.5,20.0,2022-03-06T06:23,2022-03-06T18:12,42509.43,26502.45,,,10.3,10.3,0.0,0.0,3.0,,6.2,32.0,244,11.26,2.27
Lai Chau,2022-03-07,63,27.0,17.8,29.4,19.9,2022-03-07T06:22,2022-03-07T18:12,42585.94,32611.22,,,10.2,10.2,0.0,0.0,6.0,,8.4,37.4,202,16.01,3.4
Lai Chau,2022-03-08,0,24.3,13.6,23.9,13.8,2022-03-08T06:22,2022-03-08T18:13,42662.88,39090.88,,,0.0,0.0,0.0,0.0,0.0,,7.2,31.0,206,19.36,3.78
Lai Chau,2022-03-09,2,27.0,13.7,28.7,13.5,2022-03-09T06:21,2022-03-09T18:13,42740.2,38888.21,,,0.0,0.0,0.0,0.0,0.0,,8.3,32.4,213,17.68,3.55
Lai Chau,2022-03-10,3,25.6,16.5,27.8,18.3,2022-03-10T06:20,2022-03-10T18:13,42817.86,28133.96,,,0.0,0.0,0.0,0.0,0.0,,9.0,35.6,174,13.38,2.65
Lai Chau,2022-03-11,3,25.2,16.6,27.7,18.5,2022-03-11T06:19,2022-03-11T18:14,42895.78,20565.43,,,0.0,0.0,0.0,0.0,0.0,,8.3,32.4,189,10.97,2.25
Lai Chau,2022-03-12,3,26.7,16.4,29.6,18.2,2022-03-12T06:18,2022-03-12T18:14,42973.92,26851.64,,,0.0,0.0,0.0,0.0,0.0,,7.6,31.0,207,12.07,2.5
Lai Chau,2022-03-13,3,27.8,17.7,31.4,20.4,2022-03-13T06:17,2022-03-13T18:15,43052.22,23736.84,,,0.0,0.0,0.0,0.0,0.0,,7.6,31.0,198,12.15,2.57
Lai Chau,2022-03-14,3,30.6,18.2,34.7,20.9,2022-03-14T06:16,2022-03-14T18:15,43130.64,33316.86,,,0.0,0.0,0.0,0.0,0.0,,6.3,31.0,187,14.46,3.18
Lai Chau,2022-03-15,65,26.0,19.8,29.1,23.2,2022-03-15T06:15,2022-03-15T18:15,43209.11,18370.6,,,22.9,22.9,0.0,0.0,9.0,,7.6,32.4,174,10.52,2.18
Lai Chau,2022-03-16,65,26.4,18.1,29.8,20.8,2022-03-16T06:14,2022-03-16T18:16,43287.59,28617.72,,,37.2,37.2,0.0,0.0,11.0,,7.2,34.9,210,13.68,2.74
Lai Chau,2022-03-17,51,29.0,17.2,32.6,19.6,2022-03-17T06:13,2022-03-17T18:16,43366.02,37467.36,,,0.3,0.3,0.0,0.0,2.0,,5.4,26.3,215,16.38,3.37
Lai Chau,2022-03-18,51,29.3,17.4,33.4,19.5,2022-03-18T06:12,2022-03-18T18:16,43444.34,35624.07,,,0.7,0.7,0.0,0.0,4.0,,6.0,23.8,254,16.28,3.37
Lai Chau,2022-03-19,53,27.7,17.6,31.7,20.0,2022-03-19T06:11,2022-03-19T18:17,43522.51,32851.11,,,2.1,2.1,0.0,0.0,8.0,,6.9,33.5,214,13.95,2.84
Lai Chau,2022-03-20,61,26.8,17.8,30.2,19.7,2022-03-20T06:10,2022-03-20T18:17,43600.47,20466.67,,,3.0,3.0,0.0,0.0,11.0,,6.1,33.1,205,11.82,2.41
Lai Chau,2022-03-21,65,27.0,18.5,30.6,21.2,2022-03-21T06:09,2022-03-21T18:17,43678.17,18788.02,,,26.4,26.4,0.0,0.0,12.0,,5.4,35.6,230,10.91,2.24
Lai Chau,2022-03-22,65,25.6,19.1,30.5,22.2,2022-03-22T06:09,2022-03-22T18:18,43755.55,18874.31,,,40.4,40.4,0.0,0.0,22.0,,4.7,32.8,284,10.0,2.05
Lai Chau,2022-03-23,65,23.4,19.3,27.3,22.5,2022-03-23T06:08,2022-03-23T18:18,43832.56,368.98,,,33.8,33.8,0.0,0.0,22.0,,4.6,31.3,168,5.27,1.14
Lai Chau,2022-03-24,63,23.6,17.6,26.8,19.7,2022-03-24T06:07,2022-03-24T18:19,43909.17,10195.71,,,21.5,21.5,0.0,0.0,20.0,,8.7,47.2,201,9.06,1.74
Lai Chau,2022-03-25,55,27.0,18.4,30.9,21.2,2022-03-25T06:06,2022-03-25T18:19,43985.84,20030.42,,,5.7,5.7,0.0,0.0,16.0,,5.5,36.4,197,11.37,2.3
Lai Chau,2022-03-26,63,28.6,16.7,32.9,18.6,2022-03-26T06:05,2022-03-26T18:19,44062.79,39038.33,,,4.3,4.3,0.0,0.0,3.0,,5.4,35.3,261,16.67,3.38
Lai Chau,2022-03-27,63,28.4,16.9,32.8,18.7,2022-03-27T06:04,2022-03-27T18:20,44139.95,28990.62,,,6.3,6.3,0.0,0.0,11.0,,10.6,45.0,174,16.14,3.24
Lai Chau,2022-03-28,61,23.8,15.7,25.1,17.0,2022-03-28T06:03,2022-03-28T18:20,44217.27,22532.89,,,4.6,4.6,0.0,0.0,7.0,,8.0,34.6,181,11.87,2.36
Lai Chau,2022-03-29,65,21.9,16.2,23.2,17.7,2022-03-29T06:02,2022-03-29T18:20,44294.71,6519.33,,,27.5,27.5,0.0,0.0,12.0,,7.6,37.4,195,8.78,1.74
Lai Chau,2022-03-30,65,25.9,17.7,28.9,20.2,2022-03-30T06:01,2022-03-30T18:21,44372.22,22819.8,,,20.2,20.2,0.0,0.0,11.0,,7.1,28.8,196,11.4,2.32
Lai Chau,2022-03-31,61,28.3,20.1,31.9,22.5,2022-03-31T06:00,2022-03-31T18:21,44449.75,34140.93,,,2.7,2.7,0.0,0.0,8.0,,6.6,30.2,147,15.73,3.31
Lai Chau,2022-04-01,51,24.7,17.6,25.8,16.9,2022-04-01T05:59,2022-04-01T18:21,44527.25,28057.42,,,0.4,0.4,0.0,0.0,2.0,,7.0,31.3,33,14.66,3.04
Lai Chau,2022-04-02,51,18.2,12.0,17.8,11.0,2022-04-02T05:58,2022-04-02T18:22,44604.66,856.84,,,0.7,0.7,0.0,0.0,3.0,,8.0,40.7,354,5.43,1.34
Lai Chau,2022-04-03,0,22.2,9.2,23.2,8.1,2022-04-03T05:57,2022-04-03T18:22,44681.94,40052.4,,,0.0,0.0,0.0,0.0,0.0,,8.4,38.9,237,20.12,3.79
Lai Chau,2022-04-04,1,23.6,13.3,24.1,12.3,2022-04-04T05:56,2022-04-04T18:22,44759.04,39992.15,,,0.0,0.0,0.0,0.0,0.0,,7.9,34.6,173,20.09,3.82
Lai Chau,2022-04-05,3,25.8,15.5,28.0,15.6,2022-04-05T05:55,2022-04-05T18:23,44835.89,39213.24,,,0.0,0.0,0.0,0.0,0.0,,6.8,30.6,150,19.64,3.91
Lai Chau,2022-04-06,51,25.3,17.1,27.2,18.5,2022-04-06T05:54,2022-04-06T18:23,44912.45,26694.34,,,0.8,0.8,0.0,0.0,5.0,,6.6,26.6,72,14.24,2.86
Lai Chau,2022-04-07,53,28.2,16.1,29.2,17.7,2022-04-07T05:54,2022-04-07T18:23,44988.67,37356.76,,,1.7,1.7,0.0,0.0,5.0,,5.6,27.0,333,18.98,3.86
Lai Chau,2022-04-08,0,27.0,15.2,28.2,15.5,2022-04-08T05:53,2022-04-08T18:24,45064.49,40564.0,,,0.0,0.0,0.0,0.0,0.0,,7.8,32.0,223,20.07,4.06
Lai Chau,2022-04-09,2,27.4,16.8,29.3,18.0,2022-04-09T05:52,2022-04-09T18:24,45139.86,39630.86,,,0.0,0.0,0.0,0.0,0.0,,7.2,29.5,195,19.97,4.05
Lai Chau,2022-04-10,53,27.4,17.8,30.7,19.7,2022-04-10T05:51,2022-04-10T18:24,45214.72,37866.91,,,1.2,1.2,0.0,0.0,6.0,,5.4,27.0,189,17.07,3.42
Lai Chau,2022-04-11,51,27.4,19.1,30.5,21.4,2022-04-11T05:50,2022-04-11T18:25,45289.0,31874.71,,,0.4,0.4,0.0,0.0,4.0,,7.2,33.5,200,15.25,3.12
Lai Chau,2022-04-12,63,28.3,17.4,31.4,19.7,2022-04-12T05:49,2022-04-12T18:25,45362.68,35421.55,,,8.7,8.7,0.0,0.0,8.0,,7.3,36.4,244,16.27,3.29
Lai Chau,2022-04-13,2,29.8,17.0,33.7,18.8,2022-04-13T05:48,2022-04-13T18:26,45435.68,40664.8,,,0.0,0.0,0.0,0.0,0.0,,6.9,28.8,230,18.8,3.95
Lai Chau,2022-04-14,51,30.2,20.5,34.3,23.8,2022-04-14T05:47,2022-04-14T18:26,45508.48,39477.93,,,0.2,0.2,0.0,0.0,2.0,,7.6,39.6,186,17.73,3.75
Lai Chau,2022-04-15,63,29.9,18.9,34.6,21.9,2022-04-15T05:47,2022-04-15T18:26,45581.25,35732.67,,,3.6,3.6,0.0,0.0,2.0,,7.8,38.2,250,17.44,3.66
Lai Chau,2022-04-16,63,29.2,19.5,34.2,22.7,2022-04-16T05:46,2022-04-16T18:27,45653.95,33633.11,,,12.2,12.2,0.0,0.0,7.0,,7.6,33.1,182,16.29,3.36
Lai Chau,2022-04-17,63,25.9,19.9,29.7,23.3,2022-04-17T05:45,2022-04-17T18:27,45726.52,13855.26,,,45.9,45.9,0.0,0.0,24.0,,7.6,34.2,192,10.86,2.18
Lai Chau,2022-04-18,51,22.8,17.8,24.8,19.6,2022-04-18T05:44,2022-04-18T18:27,45798.92,15295.85,,,1.7,1.7,0.0,0.0,9.0,,7.1,33.5,176,10.56,2.09
Lai Chau,2022-04-19,51,23.7,15.6,24.9,17.1,2022-04-19T05:43,2022-04-19T18:28,45871.08,30107.65,,,1.1,1.1,0.0,0.0,6.0,,7.9,34.9,170,14.23,2.8
Lai Chau,2022-04-20,55,25.3,17.5,27.6,18.9,2022-04-20T05:42,2022-04-20T18:28,45942.97,32758.77,,,1.5,1.5,0.0,0.0,4.0,,7.8,32.8,173,15.97,3.18
Lai Chau,2022-04-21,63,21.6,18.3,23.9,20.3,2022-04-21T05:42,2022-04-21T18:29,46014.52,13395.75,,,12.9,12.9,0.0,0.0,16.0,,5.4,28.4,222,8.9,1.71
Lai Chau,2022-04-22,53,27.2,18.1,30.2,20.7,2022-04-22T05:41,2022-04-22T18:29,46085.68,29320.37,,,5.5,5.5,0.0,0.0,16.0,,6.9,29.5,207,15.55,3.14
Lai Chau,2022-04-23,53,29.2,18.9,32.9,21.5,2022-04-23T05:40,2022-04-23T18:29,46156.39,35953.28,,,4.7,4.7,0.0,0.0,15.0,,5.8,28.8,214,18.96,3.88
Lai Chau,2022-04-24,55,29.7,19.3,33.9,22.4,2022-04-24T05:39,2022-04-24T18:30,46226.6,38955.13,,,4.7,4.7,0.0,0.0,13.0,,6.8,35.3,203,17.82,3.68
Lai Chau,2022-04-25,51,31.3,19.4,35.3,22.9,2022-04-25T05:39,2022-04-25T18:30,46296.25,36672.96,,,0.4,0.4,0.0,0.0,4.0,,7.1,31.3,228,19.85,4.27
Lai Chau,2022-04-26,0,33.7,20.3,36.6,23.4,2022-04-26T05:38,2022-04-26T18:31,46365.27,43159.07,,,0.0,0.0,0.0,0.0,0.0,,6.7,28.1,226,23.24,5.08
Lai Chau,2022-04-27,3,33.0,19.3,36.4,21.8,2022-04-27T05:37,2022-04-27T18:31,46433.62,43200.0,,,0.0,0.0,0.0,0.0,0.0,,6.9,29.2,192,23.45,5.1
Lai Chau,2022-04-28,3,32.7,18.8,36.9,20.8,2022-04-28T05:36,2022-04-28T18:31,46501.22,43200.0,,,0.0,0.0,0.0,0.0,0.0,,6.4,26.3,184,23.22,5.04
Lai Chau,2022-04-29,3,31.3,19.9,36.2,22.1,2022-04-29T05:36,2022-04-29T18:32,46568.02,42307.81,,,0.0,0.0,0.0,0.0,0.0,,6.8,37.1,175,19.14,4.17
Lai Chau,2022-04-30,63,29.1,20.0,34.7,23.0,2022-04-30T05:35,2022-04-30T18:32,46633.96,32400.0,,,19.7,19.7,0.0,0.0,13.0,,7.1,39.6,231,16.68,3.44
Lai Chau,2022-05-01,63,27.5,18.6,29.7,19.4,2022-05-01T05:34,2022-05-01T18:33,46698.96,17181.91,,,24.1,24.1,0.0,0.0,12.0,,5.6,25.9,50,12.7,2.74
Lai Chau,2022-05-02,61,25.5,16.7,26.3,17.4,2022-05-02T05:34,2022-05-02T18:33,46762.98,30951.45,,,1.7,1.7,0.0,0.0,2.0,,6.2,31.0,23,16.73,3.31
Lai Chau,2022-05-03,3,26.3,14.8,27.6,15.4,2022-05-03T05:33,2022-05-03T18:33,46825.95,40761.98,,,0.0,0.0,0.0,0.0,0.0,,6.5,28.4,168,20.09,4.06
Lai Chau,2022-05-04,3,27.1,17.7,29.4,18.1,2022-05-04T05:32,2022-05-04T18:34,46888.29,39798.21,,,0.0,0.0,0.0,0.0,0.0,,6.4,29.2,166,21.57,4.3
Lai Chau,2022-05-05,3,27.4,18.0,31.2,19.8,2022-05-05T05:32,2022-05-05T18:34,46950.18,20963.18,,,0.0,0.0,0.0,0.0,0.0,,6.1,27.7,29,15.38,3.22
Lai Chau,2022-05-06,51,26.9,17.0,30.4,19.0,2022-05-06T05:31,2022-05-06T18:35,47011.56,36408.73,,,1.5,1.5,0.0,0.0,8.0,,6.9,31.7,222,19.06,3.77
Lai Chau,2022-05-07,51,29.0,17.3,34.0,19.2,2022-05-07T05:31,2022-05-07T18:35,47072.39,43200.0,,,0.3,0.3,0.0,0.0,3.0,,6.2,29.5,183,20.53,4.26
Lai Chau,2022-05-08,63,27.9,19.8,32.7,23.3,2022-05-08T05:30,2022-05-08T18:36,47132.6,31196.7,,,13.9,13.9,0.0,0.0,18.0,,7.2,32.0,169,15.36,3.14
Lai Chau,2022-05-09,61,25.7,20.5,30.4,24.3,2022-05-09T05:30,2022-05-09T18:36,47192.14,11010.59,,,12.7,12.7,0.0,0.0,19.0,,6.0,30.6,199,9.63,1.97
Lai Chau,2022-05-10,63,28.8,20.6,32.8,24.3,2022-05-10T05:29,2022-05-10T18:36,47250.96,32443.3,,,11.9,11.9,0.0,0.0,15.0,,4.9,24.1,195,16.02,3.32
Lai Chau,2022-05-11,63,27.9,20.6,33.1,24.2,2022-05-11T05:28,2022-05-11T18:37,47308.99,23974.39,,,19.9,19.9,0.0,0.0,20.0,,6.8,35.3,196,15.85,3.18
Lai Chau,2022-05-12,63,28.0,21.3,32.2,25.5,2022-05-12T05:28,2022-05-12T18:37,47366.2,22961.24,,,25.7,25.7,0.0,0.0,21.0,,5.0,25.6,189,13.71,2.8
Lai Chau,2022-05-13,63,28.8,20.8,33.5,24.8,2022-05-13T05:27,2022-05-13T18:38,47422.5,34671.78,,,22.8,22.8,0.0,0.0,21.0,,5.9,29.5,193,15.62,3.22
Lai Chau,2022-05-14,63,28.6,21.0,34.2,24.9,2022-05-14T05:27,2022-05-14T18:38,47477.84,35604.11,,,20.8,20.8,0.0,0.0,20.0,,7.1,34.9,203,17.13,3.44
Lai Chau,2022-05-15,65,27.7,20.8,33.3,25.1,2022-05-15T05:27,2022-05-15T18:39,47532.17,28121.38,,,57.2,57.2,0.0,0.0,23.0,,7.1,29.9,204,14.89,2.96
Lai Chau,2022-05-16,53,24.2,18.6,26.9,21.3,2022-05-16T05:26,2022-05-16T18:39,47585.43,14168.19,,,1.8,1.8,0.0,0.0,10.0,,6.2,25.6,182,11.8,2.32
Lai Chau,2022-05-17,3,25.5,17.4,27.0,19.8,2022-05-17T05:26,2022-05-17T18:40,47637.54,28125.02,,,0.0,0.0,0.0,0.0,0.0,,8.6,36.7,184,15.87,3.19
Lai Chau,2022-05-18,3,25.2,19.3,28.0,21.2,2022-05-18T05:25,2022-05-18T18:40,47688.46,16453.32,,,0.0,0.0,0.0,0.0,0.0,,7.6,31.3,192,13.31,2.72
Lai Chau,2022-05-19,53,29.8,20.4,34.9,23.5,2022-05-19T05:25,2022-05-19T18:41,47738.11,29611.27,,,1.3,1.3,0.0,0.0,3.0,,6.4,27.4,205,18.44,3.85
Lai Chau,2022-05-20,65,27.4,21.3,32.7,25.5,2022-05-20T05:25,2022-05-20T18:41,47786.44,13574.87,,,29.4,29.4,0.0,0.0,21.0,,5.2,24.8,141,12.1,2.49
Lai Chau,2022-05-21,63,24.9,21.3,29.8,25.5,2022-05-21T05:24,2022-05-21T18:41,47833.37,3434.65,,,15.5,15.5,0.0,0.0,23.0,,4.3,32.0,180,9.48,1.98
Lai Chau,2022-05-22,61,25.6,20.4,30.1,24.1,2022-05-22T05:24,2022-05-22T18:42,47878.85,5572.54,,,16.8,16.8,0.0,0.0,24.0,,3.3,33.5,175,9.23,1.94
Lai Chau,2022-05-23,65,26.0,20.8,30.1,24.5,2022-05-23T05:24,2022-05-23T18:42,47922.82,9082.48,,,42.4,42.4,0.0,0.0,21.0,,5.5,27.0,331,9.67,2.02
Lai Chau,2022-05-24,63,28.5,21.1,33.1,25.2,2022-05-24T05:23,2022-05-24T18:43,47965.59,34085.49,,,27.7,27.7,0.0,0.0,18.0,,5.4,25.9,185,17.13,3.51
Lai Chau,2022-05-25,63,28.6,21.6,33.4,25.9,2022-05-25T05:23,2022-05-25T18:43,48007.3,27160.99,,,15.2,15.2,0.0,0.0,15.0,,4.7,24.8,187,14.91,3.08
Lai Chau,2022-05-26,63,31.6,21.2,37.7,25.3,2022-05-26T05:23,2022-05-26T18:44,48047.91,36068.71,,,9.9,9.9,0.0,0.0,15.0,,6.2,28.4,196,20.96,4.35
Lai Chau,2022-05-27,65,30.8,21.6,37.6,26.1,2022-05-27T05:23,2022-05-27T18:44,48087.38,24136.02,,,25.5,25.5,0.0,0.0,17.0,,5.1,24.1,219,16.55,3.46
Lai Chau,2022-05-28,63,30.6,21.1,36.7,25.4,2022-05-28T05:22,2022-05-28T18:45,48125.66,31975.74,,,23.1,23.1,0.0,0.0,15.0,,7.6,32.4,182,18.98,3.93
Lai Chau,2022-05-29,63,31.5,21.5,37.4,25.7,2022-05-29T05:22,2022-05-29T18:45,48162.73,36000.0,,,29.2,29.2,0.0,0.0,19.0,,6.2,28.1,195,21.51,4.46
Lai Chau,2022-05-30,63,28.0,21.6,32.7,26.1,2022-05-30T05:22,2022-05-30T18:45,48198.53,16083.2,,,16.6,16.6,0.0,0.0,16.0,,5.5,25.9,180,13.39,2.77
Lai Chau,2022-05-31,63,27.8,21.0,32.6,25.0,2022-05-31T05:22,2022-05-31T18:46,48233.03,27037.72,,,17.8,17.8,0.0,0.0,23.0,,7.2,31.7,189,17.14,3.46
Lai Chau,2022-06-01,63,29.1,21.0,34.6,25.2,2022-06-01T05:22,2022-06-01T18:46,48266.18,33898.28,,,16.0,16.0,0.0,0.0,19.0,,6.6,34.9,200,18.89,3.87
Lai Chau,2022-06-02,63,27.3,21.3,31.7,25.5,2022-06-02T05:22,2022-06-02T18:47,48297.96,15462.44,,,25.8,25.8,0.0,0.0,22.0,,5.7,31.0,195,12.53,2.53
Lai Chau,2022-06-03,63,28.8,20.5,34.6,24.0,2022-06-03T05:22,2022-06-03T18:47,48328.3,38789.73,,,9.5,9.5,0.0,0.0,16.0,,7.6,43.6,202,19.3,3.84
Lai Chau,2022-06-04,63,28.5,21.5,33.8,25.7,2022-06-04T05:22,2022-06-04T18:48,48357.18,27796.66,,,39.1,39.1,0.0,0.0,22.0,,6.3,38.2,192,16.88,3.38
Lai Chau,2022-06-05,65,26.4,21.5,31.2,25.8,2022-06-05T05:22,2022-06-05T18:48,48384.55,7210.32,,,40.8,40.8,0.0,0.0,22.0,,5.2,32.0,190,11.37,2.32
Lai Chau,2022-06-06,63,26.2,21.3,31.8,25.5,2022-06-06T05:22,2022-06-06T18:48,48410.38,9096.42,,,33.2,33.2,0.0,0.0,19.0,,5.1,22.7,189,8.68,1.77
Lai Chau,2022-06-07,61,26.9,21.1,31.6,25.1,2022-06-07T05:22,2022-06-07T18:49,48434.61,20071.01,,,12.2,12.2,0.0,0.0,18.0,,5.9,27.7,183,11.59,2.34
Lai Chau,2022-06-08,63,26.4,21.5,31.2,25.9,2022-06-08T05:22,2022-06-08T18:49,48457.22,16370.67,,,20.6,20.6,0.0,0.0,23.0,,6.6,29.2,181,11.76,2.34
Lai Chau,2022-06-09,61,26.1,21.4,31.7,25.7,2022-06-09T05:22,2022-06-09T18:50,48478.16,4764.1,,,16.8,16.8,0.0,0.0,23.0,,3.8,24.5,177,10.67,2.16
Lai Chau,2022-06-10,63,27.8,21.8,32.7,26.0,2022-06-10T05:22,2022-06-10T18:50,48497.39,14984.46,,,27.6,27.6,0.0,0.0,20.0,,5.8,29.2,187,13.12,2.68
Lai Chau,2022-06-11,63,27.1,21.6,33.2,26.0,2022-06-11T05:22,2022-06-11T18:50,48514.88,4421.32,,,24.2,24.2,0.0,0.0,22.0,,5.0,28.1,182,9.76,1.99
Lai Chau,2022-06-12,63,27.3,21.4,32.1,25.6,2022-06-12T05:22,2022-06-12T18:51,48530.57,15979.92,,,16.4,16.4,0.0,0.0,18.0,,8.0,38.9,185,12.92,2.59
Lai Chau,2022-06-13,63,27.8,21.4,33.0,25.7,2022-06-13T05:22,2022-06-13T18:51,48544.59,18299.7,,,23.6,23.6,0.0,0.0,19.0,,6.5,31.7,202,14.38,2.88
Lai Chau,2022-06-14,63,28.4,21.8,35.5,26.2,2022-06-14T05:22,2022-06-14T18:51,48557.0,12386.83,,,32.9,32.9,0.0,0.0,23.0,,6.3,29.9,146,13.64,2.81
Lai Chau,2022-06-15,61,26.3,21.3,30.3,25.6,2022-06-15T05:22,2022-06-15T18:51,48567.77,18429.17,,,10.7,10.7,0.0,0.0,21.0,,6.5,29.5,180,12.43,2.56
Lai Chau,2022-06-16,61,25.6,21.0,30.0,24.9,2022-06-16T05:22,2022-06-16T18:52,48576.91,6085.47,,,8.8,8.8,0.0,0.0,20.0,,5.8,29.2,186,9.44,1.93
Lai Chau,2022-06-17,61,26.0,21.0,30.7,24.8,2022-06-17T05:22,2022-06-17T18:52,48584.43,22388.84,,,9.5,9.5,0.0,0.0,22.0,,7.1,37.1,190,13.62,2.68
Lai Chau,2022-06-18,63,29.5,21.1,34.7,25.1,2022-06-18T05:22,2022-06-18T18:52,48590.33,28876.7,,,8.8,8.8,0.0,0.0,19.0,,7.0,40.3,199,18.29,3.73
Lai Chau,2022-06-19,61,30.1,21.3,36.3,25.3,2022-06-19T05:23,2022-06-19T18:53,48594.6,38318.8,,,13.1,13.1,0.0,0.0,20.0,,5.4,31.7,197,19.93,4.07
Lai Chau,2022-06-20,63,29.8,21.9,36.0,26.3,2022-06-20T05:23,2022-06-20T18:53,48597.25,39710.73,,,6.7,6.7,0.0,0.0,14.0,,6.8,34.2,197,20.71,4.26
Lai Chau,2022-06-21,65,30.3,21.8,36.4,26.3,2022-06-21T05:23,2022-06-21T18:53,48598.28,26110.11,,,26.8,26.8,0.0,0.0,16.0,,6.2,32.4,195,19.31,3.95
Lai Chau,2022-06-22,63,27.6,21.5,32.4,25.7,2022-06-22T05:23,2022-06-22T18:53,48597.69,10314.89,,,23.7,23.7,0.0,0.0,17.0,,5.0,27.4,181,11.05,2.3
Lai Chau,2022-06-23,61,26.9,21.0,30.8,24.8,2022-06-23T05:24,2022-06-23T18:53,48595.48,14669.17,,,11.1,11.1,0.0,0.0,17.0,,7.0,32.0,215,10.66,2.14
Lai Chau,2022-06-24,63,29.4,20.6,33.6,24.4,2022-06-24T05:24,2022-06-24T18:54,48591.67,38359.06,,,9.2,9.2,0.0,0.0,13.0,,5.6,28.1,217,18.8,3.82
Lai Chau,2022-06-25,61,30.4,21.4,36.0,25.7,2022-06-25T05:24,2022-06-25T18:54,48586.24,43258.79,,,4.3,4.3,0.0,0.0,14.0,,7.7,32.8,194,23.25,4.75
Lai Chau,2022-06-26,61,30.2,21.5,35.3,25.2,2022-06-26T05:24,2022-06-26T18:54,48579.22,37789.57,,,6.0,6.0,0.0,0.0,19.0,,7.0,31.3,207,21.57,4.44
Lai Chau,2022-06-27,61,30.3,21.1,36.0,25.1,2022-06-27T05:25,2022-06-27T18:54,48570.6,39993.4,,,7.7,7.7,0.0,0.0,17.0,,6.8,38.2,205,21.29,4.31
